"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes"
"Pet Shop Boys - YMCA Disco Mix (Millennium Remix).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Dave\Dave\Pet Shop Boys - YMCA Disco Mix (Millennium Remix).mp3","Dave\Dave\Pet Shop Boys - YMCA Disco Mix (Millennium Remix).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Dave/Dave/Pet Shop Boys - YMCA Disco Mix (Millennium Remix).mp3","Pet Shop Boys","YMCA Disco Mix (Millennium Remix)","Dave","Hip Hop","","Unknown","547","9.1","9:07","90","8.36","Medium (70-99)","Medium","Long (Over 5 min)","Dave\Dave","264","False","0","","0","",""
"Pet Shop Boys-Megamix.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Dave\Dave\Pet Shop Boys-Megamix.mp3","Dave\Dave\Pet Shop Boys-Megamix.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Dave/Dave/Pet Shop Boys-Megamix.mp3","Pet Shop Boys","Megamix","Dave","Hip Hop","","Unknown","412","6.9","6:52","95","6.29","Medium (70-99)","Medium","Long (Over 5 min)","Dave\Dave","265","False","0","","0","",""
"Pete Tong & Dave Seaman - Essential Mix - Live from Lush Northern Ireland - 3.17.2001 part1.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Dave\Dave\Pete Tong & Dave Seaman - Essential Mix - Live from Lush Northern Ireland - 3.17.2001 part1.mp3","Dave\Dave\Pete Tong & Dave Seaman - Essential Mix - Live from Lush Northern Ireland - 3.17.2001 part1.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Dave/Dave/Pete Tong & Dave Seaman - Essential Mix - Live from Lush Northern Ireland - 3.17.2001 part1.mp3","Pete Tong & Dave Seaman","Essential Mix - Live from Lush Northern Ireland - 3.17.2001 part1","Dave","Unknown","2001","2000s","4791","79.8","79:51","99","73.11","Medium (70-99)","Medium","Long (Over 5 min)","Dave\Dave","266","False","0","","0","",""
"Pete Tong, Tall Paul, Paul van Dyk - Essential mix- London (live mix).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Dave\Dave\Pete Tong, Tall Paul, Paul van Dyk - Essential mix- London (live mix).mp3","Dave\Dave\Pete Tong, Tall Paul, Paul van Dyk - Essential mix- London (live mix).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Dave/Dave/Pete Tong, Tall Paul, Paul van Dyk - Essential mix- London (live mix).mp3","Pete Tong, Tall Paul, Paul van Dyk","Essential mix- London (live mix)","Dave","Unknown","","Unknown","4999","83.3","83:19","96","76.3","Medium (70-99)","Medium","Long (Over 5 min)","Dave\Dave","267","False","0","","0","",""
"Peter Gabriel & Kate Bush - Don't Give Up.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Dave\Dave\Peter Gabriel & Kate Bush - Don't Give Up.mp3","Dave\Dave\Peter Gabriel & Kate Bush - Don't Give Up.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Dave/Dave/Peter Gabriel & Kate Bush - Don't Give Up.mp3","Peter Gabriel & Kate Bush","Don't Give Up","Dave","Unknown","","Unknown","355","5.9","5:55","96","5.42","Medium (70-99)","Medium","Long (Over 5 min)","Dave\Dave","268","False","0","","0","",""
"04 New Grooves (Only 4 DJ'S).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\DJ Miko\What's Up\04 New Grooves (Only 4 DJ'S).mp3","DJ Miko\What's Up\04 New Grooves (Only 4 DJ'S).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/DJ Miko/What's Up/04 New Grooves (Only 4 DJ'S).mp3","DJ Miko","04 New Grooves (Only 4 DJ'S)","What's Up","Unknown","","Unknown","115","1.9","1:55","104","2.73","Upbeat (100-129)","Medium","Short (Under 3 min)","DJ Miko\What's Up","272","False","0","","0","",""
"01 Episode 1 - Hello I'm Rob Brydon.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\01 Episode 1 - Hello I'm Rob Brydon.mp3","Flight of the Conchords\Flight Of The Conchords\01 Episode 1 - Hello I'm Rob Brydon.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/01 Episode 1 - Hello I'm Rob Brydon.mp3","01 Episode 1","Hello I'm Rob Brydon","Flight Of The Conchords","Unknown","","Unknown","83","1.4","1:23","116","1.56","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","279","False","0","","0","",""
"02 Just Like Phil Collins Before Them.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\02 Just Like Phil Collins Before Them.mp3","Flight of the Conchords\Flight Of The Conchords\02 Just Like Phil Collins Before Them.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/02 Just Like Phil Collins Before Them.mp3","Flight of the Conchords","02 Just Like Phil Collins Before Them","Flight Of The Conchords","Unknown","","Unknown","257","4.3","4:17","111","5","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","280","False","0","","0","",""
"03 I'm Lookin For Mike.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\03 I'm Lookin For Mike.mp3","Flight of the Conchords\Flight Of The Conchords\03 I'm Lookin For Mike.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/03 I'm Lookin For Mike.mp3","Flight of the Conchords","03 I'm Lookin For Mike","Flight Of The Conchords","Unknown","","Unknown","125","2.1","2:05","117","2.56","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","281","False","0","","0","",""
"04 I Want To Show You This.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\04 I Want To Show You This.mp3","Flight of the Conchords\Flight Of The Conchords\04 I Want To Show You This.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/04 I Want To Show You This.mp3","Flight of the Conchords","04 I Want To Show You This","Flight Of The Conchords","Unknown","","Unknown","73","1.2","1:13","97","1.39","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","282","False","0","","0","",""
"05 Around The Fridge.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\05 Around The Fridge.mp3","Flight of the Conchords\Flight Of The Conchords\05 Around The Fridge.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/05 Around The Fridge.mp3","Flight of the Conchords","05 Around The Fridge","Flight Of The Conchords","Unknown","","Unknown","93","1.6","1:33","118","1.72","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","283","False","0","","0","",""
"06 Ok....Band Meeting.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\06 Ok....Band Meeting.mp3","Flight of the Conchords\Flight Of The Conchords\06 Ok....Band Meeting.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/06 Ok....Band Meeting.mp3","Flight of the Conchords","06 Ok....Band Meeting","Flight Of The Conchords","Unknown","","Unknown","139","2.3","2:19","113","2.61","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","284","False","0","","0","",""
"07 Frodo, Don't Wear The Ring.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\07 Frodo, Don't Wear The Ring.mp3","Flight of the Conchords\Flight Of The Conchords\07 Frodo, Don't Wear The Ring.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/07 Frodo, Don't Wear The Ring.mp3","Flight of the Conchords","07 Frodo, Don't Wear The Ring","Flight Of The Conchords","Unknown","","Unknown","219","3.6","3:39","105","4.57","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","285","False","0","","0","",""
"08 Soundtrack Inccedent.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\08 Soundtrack Inccedent.mp3","Flight of the Conchords\Flight Of The Conchords\08 Soundtrack Inccedent.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/08 Soundtrack Inccedent.mp3","Flight of the Conchords","08 Soundtrack Inccedent","Flight Of The Conchords","Unknown","","Unknown","271","4.5","4:31","114","5.42","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","286","False","0","","0","",""
"09 Hospital, Casualty Department.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\09 Hospital, Casualty Department.mp3","Flight of the Conchords\Flight Of The Conchords\09 Hospital, Casualty Department.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/09 Hospital, Casualty Department.mp3","Flight of the Conchords","09 Hospital, Casualty Department","Flight Of The Conchords","Alternative","","Unknown","243","4","4:03","112","4.73","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","287","False","0","","0","",""
"10 The Pig And Whistle.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\10 The Pig And Whistle.mp3","Flight of the Conchords\Flight Of The Conchords\10 The Pig And Whistle.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/10 The Pig And Whistle.mp3","Flight of the Conchords","10 The Pig And Whistle","Flight Of The Conchords","Unknown","","Unknown","278","4.6","4:38","105","5.03","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","288","False","0","","0","",""
"11 Episode 2 - Hello I'm Rob Brydon.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\11 Episode 2 - Hello I'm Rob Brydon.mp3","Flight of the Conchords\Flight Of The Conchords\11 Episode 2 - Hello I'm Rob Brydon.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/11 Episode 2 - Hello I'm Rob Brydon.mp3","11 Episode 2","Hello I'm Rob Brydon","Flight Of The Conchords","Unknown","","Unknown","175","2.9","2:55","90","2.95","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","289","False","0","","0","",""
"12 Support Act (David Bowie Tribute).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\12 Support Act (David Bowie Tribute).mp3","Flight of the Conchords\Flight Of The Conchords\12 Support Act (David Bowie Tribute).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/12 Support Act (David Bowie Tribute).mp3","Flight of the Conchords","12 Support Act (David Bowie Tribute)","Flight Of The Conchords","Unknown","","Unknown","224","3.7","3:44","91","4.73","Medium (70-99)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","290","False","0","","0","",""
"13 Ah-Ha (Hiphopapotamus).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\13 Ah-Ha (Hiphopapotamus).mp3","Flight of the Conchords\Flight Of The Conchords\13 Ah-Ha (Hiphopapotamus).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/13 Ah-Ha (Hiphopapotamus).mp3","13 Ah","Ha (Hiphopapotamus)","Flight Of The Conchords","Hip Hop","","Unknown","238","4","3:58","99","4.56","Medium (70-99)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","291","False","0","","0","",""
"14 Return Of The Hiphopapotamus.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\14 Return Of The Hiphopapotamus.mp3","Flight of the Conchords\Flight Of The Conchords\14 Return Of The Hiphopapotamus.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/14 Return Of The Hiphopapotamus.mp3","Flight of the Conchords","14 Return Of The Hiphopapotamus","Flight Of The Conchords","Hip Hop","","Unknown","118","2","1:58","92","2.41","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","292","False","0","","0","",""
"15 Seperate The Personal.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\15 Seperate The Personal.mp3","Flight of the Conchords\Flight Of The Conchords\15 Seperate The Personal.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/15 Seperate The Personal.mp3","Flight of the Conchords","15 Seperate The Personal","Flight Of The Conchords","Unknown","","Unknown","159","2.6","2:39","119","2.96","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","293","False","0","","0","",""
"16 Bret's Genius Plan.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\16 Bret's Genius Plan.mp3","Flight of the Conchords\Flight Of The Conchords\16 Bret's Genius Plan.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/16 Bret's Genius Plan.mp3","Flight of the Conchords","16 Bret's Genius Plan","Flight Of The Conchords","Unknown","","Unknown","77","1.3","1:17","117","1.61","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","294","False","0","","0","",""
"17 Hello ...Brian Nesbit-.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\17 Hello ...Brian Nesbit-.mp3","Flight of the Conchords\Flight Of The Conchords\17 Hello ...Brian Nesbit-.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/17 Hello ...Brian Nesbit-.mp3","Flight of the Conchords","17 Hello ...Brian Nesbit-","Flight Of The Conchords","Unknown","","Unknown","133","2.2","2:13","107","2.18","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","295","False","0","","0","",""
"18 Not In The Kind Of Gay Way Song.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\18 Not In The Kind Of Gay Way Song.mp3","Flight of the Conchords\Flight Of The Conchords\18 Not In The Kind Of Gay Way Song.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/18 Not In The Kind Of Gay Way Song.mp3","Flight of the Conchords","18 Not In The Kind Of Gay Way Song","Flight Of The Conchords","Unknown","","Unknown","140","2.3","2:20","116","2.77","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Flight Of The Conchords","296","False","0","","0","",""
"19 Frayed Road Nerves.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\19 Frayed Road Nerves.mp3","Flight of the Conchords\Flight Of The Conchords\19 Frayed Road Nerves.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/19 Frayed Road Nerves.mp3","Flight of the Conchords","19 Frayed Road Nerves","Flight Of The Conchords","Unknown","","Unknown","315","5.2","5:15","97","6.52","Medium (70-99)","Medium","Long (Over 5 min)","Flight of the Conchords\Flight Of The Conchords","297","False","0","","0","",""
"20 It's A Table cloth Contract.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Flight Of The Conchords\20 It's A Table cloth Contract.mp3","Flight of the Conchords\Flight Of The Conchords\20 It's A Table cloth Contract.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Flight Of The Conchords/20 It's A Table cloth Contract.mp3","Flight of the Conchords","20 It's A Table cloth Contract","Flight Of The Conchords","Unknown","","Unknown","203","3.4","3:23","107","3.94","Upbeat (100-129)","Medium","Medium (3-5 min)","Flight of the Conchords\Flight Of The Conchords","298","False","0","","0","",""
"01 Petrov, Yelyena, and Me.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Folk The World Tour - Live Album\01 Petrov, Yelyena, and Me.mp3","Flight of the Conchords\Folk The World Tour - Live Album\01 Petrov, Yelyena, and Me.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Folk The World Tour - Live Album/01 Petrov, Yelyena, and Me.mp3","Flight of the Conchords","01 Petrov, Yelyena, and Me","Folk The World Tour - Live Album","Country","","Unknown","367","6.1","6:07","106","6.32","Upbeat (100-129)","Medium","Long (Over 5 min)","Flight of the Conchords\Folk The World Tour - Live Album","299","False","0","","0","",""
"02 K.I.S.S.I.N.G Part A.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Folk The World Tour - Live Album\02 K.I.S.S.I.N.G Part A.mp3","Flight of the Conchords\Folk The World Tour - Live Album\02 K.I.S.S.I.N.G Part A.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Folk The World Tour - Live Album/02 K.I.S.S.I.N.G Part A.mp3","Flight of the Conchords","02 K.I.S.S.I.N.G Part A","Folk The World Tour - Live Album","Country","","Unknown","106","1.8","1:46","95","1.93","Medium (70-99)","Medium","Short (Under 3 min)","Flight of the Conchords\Folk The World Tour - Live Album","300","False","0","","0","",""
"03 K.I.S.S.I.N.G Part B.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Folk The World Tour - Live Album\03 K.I.S.S.I.N.G Part B.mp3","Flight of the Conchords\Folk The World Tour - Live Album\03 K.I.S.S.I.N.G Part B.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Folk The World Tour - Live Album/03 K.I.S.S.I.N.G Part B.mp3","Flight of the Conchords","03 K.I.S.S.I.N.G Part B","Folk The World Tour - Live Album","Country","","Unknown","72","1.2","1:12","110","1.22","Upbeat (100-129)","Medium","Short (Under 3 min)","Flight of the Conchords\Folk The World Tour - Live Album","301","False","0","","0","",""
"04 Pencils in the Wind.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Flight of the Conchords\Folk The World Tour - Live Album\04 Pencils in the Wind.mp3","Flight of the Conchords\Folk The World Tour - Live Album\04 Pencils in the Wind.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Flight of the Conchords/Folk The World Tour - Live Album/04 Pencils in the Wind.mp3","Flight of the Conchords","04 Pencils in the Wind","Folk The World Tour - Live Album","Country","","Unknown","244","4.1","4:04","98","3.77","Medium (70-99)","Medium","Medium (3-5 min)","Flight of the Conchords\Folk The World Tour - Live Album","302","False","0","","0","",""
